sas_column,worksheet,worksheet_code,line_raw,line,col_raw,col,line_name,col_name,category,subcategory,data_type,status
rpt_rec_num,,,,,,,Report Record Number,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
prvdr_num,,,,,,,Hospital Provider Number,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
fi_num,,,,,,,Fiscal Intermediary Number,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
rpt_stus_cd,,,,,,,Report Status Code,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
fi_creat_dt,,,,,,,Fiscal Intermediary/MAC Create Date,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
fy_bgn_dt,,,,,,,Fiscal Year Begin Date,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
fy_end_dt,,,,,,,Fiscal Year End Date,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
util_cd,,,,,,,"Utilization Code (F=Full, L=Low Medicare)",,,,ID,ID_FIELD
trnsmtl_num,,,,,,,Transmittal Number,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
proc_dt,,,,,,,Processing Date,,,,ID,ID_FIELD
msa,,,,,,,Metropolitan Statistical Area Code,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
_NAME_,,,,,,,SAS Internal Row Identifier,,,,ID,ID_FIELD
B_1_C26_6250,"B, Part I: Cost Allocation - General",B000001,06250,62.50,02600,26,Blood Clotting Factors for Hemoph.,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_63,"B, Part I: Cost Allocation - General",B000001,06300,63,00000,0,"Blood Storing, Processing, Trans",Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_63,"B, Part I: Cost Allocation - General",B000001,06300,63,02100,21,"Blood Storing, Processing, Trans",Inpatient Routine Services,COST ALLOCATION,Allocation of Interns & Residents Salary and Fringes,ROLLUP,COMPLETE
B_1_C22_63,"B, Part I: Cost Allocation - General",B000001,06300,63,02200,22,"Blood Storing, Processing, Trans",Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs,ROLLUP,COMPLETE
B_1_C26_63,"B, Part I: Cost Allocation - General",B000001,06300,63,02600,26,"Blood Storing, Processing, Trans",Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_64,"B, Part I: Cost Allocation - General",B000001,06400,64,00000,0,Intravenous Therapy,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_64,"B, Part I: Cost Allocation - General",B000001,06400,64,02100,21,Intravenous Therapy,Inpatient Routine Services,COST ALLOCATION,Allocation of Interns & Residents Salary and Fringes,ROLLUP,COMPLETE
B_1_C22_64,"B, Part I: Cost Allocation - General",B000001,06400,64,02200,22,Intravenous Therapy,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs,ROLLUP,COMPLETE
B_1_C26_64,"B, Part I: Cost Allocation - General",B000001,06400,64,02600,26,Intravenous Therapy,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_65,"B, Part I: Cost Allocation - General",B000001,06500,65,00000,0,Respiratory Therapy,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_65,"B, Part I: Cost Allocation - General",B000001,06500,65,02100,21,Respiratory Therapy,Inpatient Routine Services,COST ALLOCATION,Allocation of Interns & Residents Salary and Fringes,ROLLUP,COMPLETE
B_1_C22_65,"B, Part I: Cost Allocation - General",B000001,06500,65,02200,22,Respiratory Therapy,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs,ROLLUP,COMPLETE
B_1_C26_65,"B, Part I: Cost Allocation - General",B000001,06500,65,02600,26,Respiratory Therapy,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_66,"B, Part I: Cost Allocation - General",B000001,06600,66,00000,0,Physical Therapy,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_66,"B, Part I: Cost Allocation - General",B000001,06600,66,02100,21,Physical Therapy,Inpatient Routine Services,COST ALLOCATION,Allocation of Interns & Residents Salary and Fringes,ROLLUP,COMPLETE
B_1_C22_66,"B, Part I: Cost Allocation - General",B000001,06600,66,02200,22,Physical Therapy,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs,ROLLUP,COMPLETE
B_1_C26_66,"B, Part I: Cost Allocation - General",B000001,06600,66,02600,26,Physical Therapy,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_67,"B, Part I: Cost Allocation - General",B000001,06700,67,00000,0,Occupational Therapy,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_67,"B, Part I: Cost Allocation - General",B000001,06700,67,02100,21,Occupational Therapy,Inpatient Routine Services,COST ALLOCATION,Allocation of Interns & Residents Salary and Fringes,ROLLUP,COMPLETE
B_1_C22_67,"B, Part I: Cost Allocation - General",B000001,06700,67,02200,22,Occupational Therapy,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs,ROLLUP,COMPLETE
B_1_C26_67,"B, Part I: Cost Allocation - General",B000001,06700,67,02600,26,Occupational Therapy,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_68,"B, Part I: Cost Allocation - General",B000001,06800,68,00000,0,Speech Pathology,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_68,"B, Part I: Cost Allocation - General",B000001,06800,68,02100,21,Speech Pathology,Inpatient Routine Services,COST ALLOCATION,Allocation of Interns & Residents Salary and Fringes,ROLLUP,COMPLETE
B_1_C22_68,"B, Part I: Cost Allocation - General",B000001,06800,68,02200,22,Speech Pathology,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs,ROLLUP,COMPLETE
B_1_C26_68,"B, Part I: Cost Allocation - General",B000001,06800,68,02600,26,Speech Pathology,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_69,"B, Part I: Cost Allocation - General",B000001,06900,69,00000,0,Electrocardiology,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_69,"B, Part I: Cost Allocation - General",B000001,06900,69,02100,21,Electrocardiology,Inpatient Routine Services,COST ALLOCATION,Allocation of Interns & Residents Salary and Fringes,ROLLUP,COMPLETE
B_1_C22_69,"B, Part I: Cost Allocation - General",B000001,06900,69,02200,22,Electrocardiology,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs,ROLLUP,COMPLETE
B_1_C26_69,"B, Part I: Cost Allocation - General",B000001,06900,69,02600,26,Electrocardiology,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_70,"B, Part I: Cost Allocation - General",B000001,07000,70,00000,0,Electroencephalography,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_70,"B, Part I: Cost Allocation - General",B000001,07000,70,02100,21,Electroencephalography,Inpatient Routine Services,COST ALLOCATION,Allocation of Interns & Residents Salary and Fringes,ROLLUP,COMPLETE
B_1_C22_70,"B, Part I: Cost Allocation - General",B000001,07000,70,02200,22,Electroencephalography,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs,ROLLUP,COMPLETE
B_1_C26_70,"B, Part I: Cost Allocation - General",B000001,07000,70,02600,26,Electroencephalography,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_71,"B, Part I: Cost Allocation - General",B000001,07100,71,00000,0,Medical Supplies Charged to Patients,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_71,"B, Part I: Cost Allocation - General",B000001,07100,71,02100,21,Medical Supplies Charged to Patients,Inpatient Routine Services,COST ALLOCATION,Allocation of Interns & Residents Salary and Fringes,ROLLUP,COMPLETE
B_1_C22_71,"B, Part I: Cost Allocation - General",B000001,07100,71,02200,22,Medical Supplies Charged to Patients,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs,ROLLUP,COMPLETE
B_1_C26_71,"B, Part I: Cost Allocation - General",B000001,07100,71,02600,26,Medical Supplies Charged to Patients,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_72,"B, Part I: Cost Allocation - General",B000001,07200,72,00000,0,Impl. Dev. Charged to Patients,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_72,"B, Part I: Cost Allocation - General",B000001,07200,72,02100,21,Impl. Dev. Charged to Patients,Inpatient Routine Services,COST ALLOCATION,Allocation of Interns & Residents Salary and Fringes,ROLLUP,COMPLETE
B_1_C22_72,"B, Part I: Cost Allocation - General",B000001,07200,72,02200,22,Impl. Dev. Charged to Patients,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs,ROLLUP,COMPLETE
B_1_C26_72,"B, Part I: Cost Allocation - General",B000001,07200,72,02600,26,Impl. Dev. Charged to Patients,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_73,"B, Part I: Cost Allocation - General",B000001,07300,73,00000,0,Drugs Charged to Patients,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_73,"B, Part I: Cost Allocation - General",B000001,07300,73,02100,21,Drugs Charged to Patients,Inpatient Routine Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C22_73,"B, Part I: Cost Allocation - General",B000001,07300,73,02200,22,Drugs Charged to Patients,Ancillary Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C26_73,"B, Part I: Cost Allocation - General",B000001,07300,73,02600,26,Drugs Charged to Patients,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_74,"B, Part I: Cost Allocation - General",B000001,07400,74,00000,0,Renal Dialysis,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,NUMERIC,COMPLETE
B_1_C21_74,"B, Part I: Cost Allocation - General",B000001,07400,74,02100,21,Renal Dialysis,Inpatient Routine Services,COST ALLOCATION,,NUMERIC,COMPLETE
B_1_C22_74,"B, Part I: Cost Allocation - General",B000001,07400,74,02200,22,Renal Dialysis,Ancillary Services,COST ALLOCATION,,NUMERIC,COMPLETE
B_1_C26_74,"B, Part I: Cost Allocation - General",B000001,07400,74,02600,26,Renal Dialysis,Stat Basis / Total,COST ALLOCATION,,NUMERIC,COMPLETE
B_1_C0_75,"B, Part I: Cost Allocation - General",B000001,07500,75,00000,0,ASC (Non Distinct Part),Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_75,"B, Part I: Cost Allocation - General",B000001,07500,75,02100,21,ASC (Non Distinct Part),Inpatient Routine Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C22_75,"B, Part I: Cost Allocation - General",B000001,07500,75,02200,22,ASC (Non Distinct Part),Ancillary Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C26_75,"B, Part I: Cost Allocation - General",B000001,07500,75,02600,26,ASC (Non Distinct Part),Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_76,"B, Part I: Cost Allocation - General",B000001,07600,76,00000,0,Other Ancillary,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_76,"B, Part I: Cost Allocation - General",B000001,07600,76,02100,21,Other Ancillary,Inpatient Routine Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C22_76,"B, Part I: Cost Allocation - General",B000001,07600,76,02200,22,Other Ancillary,Ancillary Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C26_76,"B, Part I: Cost Allocation - General",B000001,07600,76,02600,26,Other Ancillary,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_88,"B, Part I: Cost Allocation - General",B000001,08800,88,00000,0,RHC,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_88,"B, Part I: Cost Allocation - General",B000001,08800,88,02100,21,RHC,Inpatient Routine Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C22_88,"B, Part I: Cost Allocation - General",B000001,08800,88,02200,22,RHC,Ancillary Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C26_88,"B, Part I: Cost Allocation - General",B000001,08800,88,02600,26,RHC,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_89,"B, Part I: Cost Allocation - General",B000001,08900,89,00000,0,FQHC,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_89,"B, Part I: Cost Allocation - General",B000001,08900,89,02100,21,FQHC,Inpatient Routine Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C22_89,"B, Part I: Cost Allocation - General",B000001,08900,89,02200,22,FQHC,Ancillary Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C26_89,"B, Part I: Cost Allocation - General",B000001,08900,89,02600,26,FQHC,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_90,"B, Part I: Cost Allocation - General",B000001,09000,90,00000,0,Clinic,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_90,"B, Part I: Cost Allocation - General",B000001,09000,90,02100,21,Clinic,Inpatient Routine Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C22_90,"B, Part I: Cost Allocation - General",B000001,09000,90,02200,22,Clinic,Ancillary Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C26_90,"B, Part I: Cost Allocation - General",B000001,09000,90,02600,26,Clinic,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_91,"B, Part I: Cost Allocation - General",B000001,09100,91,00000,0,Emergency,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_91,"B, Part I: Cost Allocation - General",B000001,09100,91,02100,21,Emergency,Inpatient Routine Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C22_91,"B, Part I: Cost Allocation - General",B000001,09100,91,02200,22,Emergency,Ancillary Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C26_91,"B, Part I: Cost Allocation - General",B000001,09100,91,02600,26,Emergency,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_92,"B, Part I: Cost Allocation - General",B000001,09200,92,00000,0,Observation Beds (non Distinct Unit),Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,NUMERIC,COMPLETE
B_1_C0_9201,"B, Part I: Cost Allocation - General",B000001,09201,92.01,00000,0,Observation Beds (Distinct Unit),Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_9201,"B, Part I: Cost Allocation - General",B000001,09201,92.01,02100,21,Observation Beds (Distinct Unit),Inpatient Routine Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C22_9201,"B, Part I: Cost Allocation - General",B000001,09201,92.01,02200,22,Observation Beds (Distinct Unit),Ancillary Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C26_9201,"B, Part I: Cost Allocation - General",B000001,09201,92.01,02600,26,Observation Beds (Distinct Unit),Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_93,"B, Part I: Cost Allocation - General",B000001,09300,93,00000,0,Other Outpatient Services,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_93,"B, Part I: Cost Allocation - General",B000001,09300,93,02100,21,Other Outpatient Services,Inpatient Routine Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C22_93,"B, Part I: Cost Allocation - General",B000001,09300,93,02200,22,Other Outpatient Services,Ancillary Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C26_93,"B, Part I: Cost Allocation - General",B000001,09300,93,02600,26,Other Outpatient Services,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_94,"B, Part I: Cost Allocation - General",B000001,09400,94,00000,0,Home Program Dialysis,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,NUMERIC,COMPLETE
B_1_C21_94,"B, Part I: Cost Allocation - General",B000001,09400,94,02100,21,Home Program Dialysis,Inpatient Routine Services,COST ALLOCATION,,NUMERIC,COMPLETE
B_1_C22_94,"B, Part I: Cost Allocation - General",B000001,09400,94,02200,22,Home Program Dialysis,Ancillary Services,COST ALLOCATION,,NUMERIC,COMPLETE
B_1_C26_94,"B, Part I: Cost Allocation - General",B000001,09400,94,02600,26,Home Program Dialysis,Stat Basis / Total,COST ALLOCATION,,NUMERIC,COMPLETE
B_1_C0_95,"B, Part I: Cost Allocation - General",B000001,09500,95,00000,0,Ambulance Services,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,NUMERIC,COMPLETE
B_1_C21_95,"B, Part I: Cost Allocation - General",B000001,09500,95,02100,21,Ambulance Services,Inpatient Routine Services,COST ALLOCATION,,NUMERIC,COMPLETE
B_1_C22_95,"B, Part I: Cost Allocation - General",B000001,09500,95,02200,22,Ambulance Services,Ancillary Services,COST ALLOCATION,,NUMERIC,COMPLETE
B_1_C26_95,"B, Part I: Cost Allocation - General",B000001,09500,95,02600,26,Ambulance Services,Stat Basis / Total,COST ALLOCATION,,NUMERIC,COMPLETE
B_1_C0_96,"B, Part I: Cost Allocation - General",B000001,09600,96,00000,0,Durable Medical Equipment Rented,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_96,"B, Part I: Cost Allocation - General",B000001,09600,96,02100,21,Durable Medical Equipment Rented,Inpatient Routine Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C22_96,"B, Part I: Cost Allocation - General",B000001,09600,96,02200,22,Durable Medical Equipment Rented,Ancillary Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C26_96,"B, Part I: Cost Allocation - General",B000001,09600,96,02600,26,Durable Medical Equipment Rented,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_97,"B, Part I: Cost Allocation - General",B000001,09700,97,00000,0,Durable Medical Equipment Sold,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_97,"B, Part I: Cost Allocation - General",B000001,09700,97,02100,21,Durable Medical Equipment Sold,Inpatient Routine Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C22_97,"B, Part I: Cost Allocation - General",B000001,09700,97,02200,22,Durable Medical Equipment Sold,Ancillary Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C26_97,"B, Part I: Cost Allocation - General",B000001,09700,97,02600,26,Durable Medical Equipment Sold,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_98,"B, Part I: Cost Allocation - General",B000001,09800,98,00000,0,Other Reimbursable,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_98,"B, Part I: Cost Allocation - General",B000001,09800,98,02100,21,Other Reimbursable,Inpatient Routine Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C22_98,"B, Part I: Cost Allocation - General",B000001,09800,98,02200,22,Other Reimbursable,Ancillary Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C26_98,"B, Part I: Cost Allocation - General",B000001,09800,98,02600,26,Other Reimbursable,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_99,"B, Part I: Cost Allocation - General",B000001,09900,99,00000,0,CMHC,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_99,"B, Part I: Cost Allocation - General",B000001,09900,99,02100,21,CMHC,Inpatient Routine Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C22_99,"B, Part I: Cost Allocation - General",B000001,09900,99,02200,22,CMHC,Ancillary Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C26_99,"B, Part I: Cost Allocation - General",B000001,09900,99,02600,26,CMHC,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_9910,"B, Part I: Cost Allocation - General",B000001,09910,99.10,00000,0,CORF,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_9910,"B, Part I: Cost Allocation - General",B000001,09910,99.10,02100,21,CORF,Inpatient Routine Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C22_9910,"B, Part I: Cost Allocation - General",B000001,09910,99.10,02200,22,CORF,Ancillary Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C26_9910,"B, Part I: Cost Allocation - General",B000001,09910,99.10,02600,26,CORF,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_9920,"B, Part I: Cost Allocation - General",B000001,09920,99.20,00000,0,OPT,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_9920,"B, Part I: Cost Allocation - General",B000001,09920,99.20,02100,21,OPT,Inpatient Routine Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C22_9920,"B, Part I: Cost Allocation - General",B000001,09920,99.20,02200,22,OPT,Ancillary Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C26_9920,"B, Part I: Cost Allocation - General",B000001,09920,99.20,02600,26,OPT,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_9930,"B, Part I: Cost Allocation - General",B000001,09930,99.30,00000,0,OOT,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_9930,"B, Part I: Cost Allocation - General",B000001,09930,99.30,02100,21,OOT,Inpatient Routine Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C22_9930,"B, Part I: Cost Allocation - General",B000001,09930,99.30,02200,22,OOT,Ancillary Services,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C26_9930,"B, Part I: Cost Allocation - General",B000001,09930,99.30,02600,26,OOT,Stat Basis / Total,COST ALLOCATION,,ROLLUP,COMPLETE
B_1_C0_9940,"B, Part I: Cost Allocation - General",B000001,09940,99.40,00000,0,OSP,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation,ROLLUP,COMPLETE
B_1_C21_9940,"B, Part I: Cost Allocation - General",B000001,09940,99.40,02100,21,OSP,Inpatient Routine Services,COST ALLOCATION,,ROLLUP,COMPLETE
